6610
YEL075C	YEL075C	MissingGeneType
YEL074W	YEL074W	MissingGeneType
YEL073C	YEL073C	MissingGeneType
YEL072W	YEL072W	MissingGeneType
YEL071W	YEL071W	MissingGeneType
YEL070W	YEL070W	MissingGeneType
YEL069C	YEL069C	MissingGeneType
YEL068C	YEL068C	MissingGeneType
YEL067C	YEL067C	MissingGeneType
YEL066W	YEL066W	MissingGeneType
YEL065W	YEL065W	MissingGeneType
YEL064C	YEL064C	MissingGeneType
YEL063C	YEL063C	MissingGeneType
YEL062W	YEL062W	MissingGeneType
YEL061C	YEL061C	MissingGeneType
YEL060C	YEL060C	MissingGeneType
YEL059C-A	YEL059C-A	MissingGeneType
YEL059W	YEL059W	MissingGeneType
YEL058W	YEL058W	MissingGeneType
YEL057C	YEL057C	MissingGeneType
YEL056W	YEL056W	MissingGeneType
YEL055C	YEL055C	MissingGeneType
YEL054C	YEL054C	MissingGeneType
YEL053W-A	YEL053W-A	MissingGeneType
YEL053C	YEL053C	MissingGeneType
YEL052W	YEL052W	MissingGeneType
YEL051W	YEL051W	MissingGeneType
YEL050W-A	YEL050W-A	MissingGeneType
YEL050C	YEL050C	MissingGeneType
YEL049W	YEL049W	MissingGeneType
YEL048C	YEL048C	MissingGeneType
YEL047C	YEL047C	MissingGeneType
YEL046C	YEL046C	MissingGeneType
YEL045C	YEL045C	MissingGeneType
YEL044W	YEL044W	MissingGeneType
YEL043W	YEL043W	MissingGeneType
YEL042W	YEL042W	MissingGeneType
YEL041W	YEL041W	MissingGeneType
YEL040W	YEL040W	MissingGeneType
YEL039C	YEL039C	MissingGeneType
YEL038W	YEL038W	MissingGeneType
YEL037C	YEL037C	MissingGeneType
YEL036C	YEL036C	MissingGeneType
YEL035C	YEL035C	MissingGeneType
YEL034C-A	YEL034C-A	MissingGeneType
YEL034W	YEL034W	MissingGeneType
YEL033W	YEL033W	MissingGeneType
YEL032W	YEL032W	MissingGeneType
YEL032C-A	YEL032C-A	MissingGeneType
YEL031W	YEL031W	MissingGeneType
YEL030C-A	YEL030C-A	MissingGeneType
YEL030W	YEL030W	MissingGeneType
YEL029C	YEL029C	MissingGeneType
YEL028W	YEL028W	MissingGeneType
YEL027W	YEL027W	MissingGeneType
YEL026W	YEL026W	MissingGeneType
YEL025C	YEL025C	MissingGeneType
YEL024W	YEL024W	MissingGeneType
YEL023C	YEL023C	MissingGeneType
YEL022W	YEL022W	MissingGeneType
YEL021W	YEL021W	MissingGeneType
YEL020C-B	YEL020C-B	MissingGeneType
YEL020W-A	YEL020W-A	MissingGeneType
YEL020C	YEL020C	MissingGeneType
YEL019C	YEL019C	MissingGeneType
YEL018C-A	YEL018C-A	MissingGeneType
YEL018W	YEL018W	MissingGeneType
YEL017C-A	YEL017C-A	MissingGeneType
YEL017W	YEL017W	MissingGeneType
YEL016C	YEL016C	MissingGeneType
YEL015W	YEL015W	MissingGeneType
YEL014C	YEL014C	MissingGeneType
YEL013W	YEL013W	MissingGeneType
YEL012W	YEL012W	MissingGeneType
YEL011W	YEL011W	MissingGeneType
YEL010W	YEL010W	MissingGeneType
YEL009C-A	YEL009C-A	MissingGeneType
YEL009C	YEL009C	MissingGeneType
YEL008W	YEL008W	MissingGeneType
YEL008C-A	YEL008C-A	MissingGeneType
YEL007W	YEL007W	MissingGeneType
YEL006W	YEL006W	MissingGeneType
YEL005C	YEL005C	MissingGeneType
YEL004W	YEL004W	MissingGeneType
YEL003W	YEL003W	MissingGeneType
YEL002C	YEL002C	MissingGeneType
YEL001C	YEL001C	MissingGeneType
YER001W	YER001W	MissingGeneType
YER002W	YER002W	MissingGeneType
YER003C	YER003C	MissingGeneType
YER004W	YER004W	MissingGeneType
YER005W	YER005W	MissingGeneType
YER006W	YER006W	MissingGeneType
YER006C-A	YER006C-A	MissingGeneType
YER007W	YER007W	MissingGeneType
YER007C-A	YER007C-A	MissingGeneType
YER008C	YER008C	MissingGeneType
YER009W	YER009W	MissingGeneType
YER010C	YER010C	MissingGeneType
YER011W	YER011W	MissingGeneType
YER012W	YER012W	MissingGeneType
YER013W	YER013W	MissingGeneType
YER014W	YER014W	MissingGeneType
YER014C-A	YER014C-A	MissingGeneType
YER015W	YER015W	MissingGeneType
YER016W	YER016W	MissingGeneType
YER017C	YER017C	MissingGeneType
YER018C	YER018C	MissingGeneType
YER019W	YER019W	MissingGeneType
YER019C-A	YER019C-A	MissingGeneType
YER020W	YER020W	MissingGeneType
YER021W	YER021W	MissingGeneType
YER022W	YER022W	MissingGeneType
YER023W	YER023W	MissingGeneType
YER023C-A	YER023C-A	MissingGeneType
YER024W	YER024W	MissingGeneType
YER025W	YER025W	MissingGeneType
YER026C	YER026C	MissingGeneType
YER027C	YER027C	MissingGeneType
YER028C	YER028C	MissingGeneType
YER029C	YER029C	MissingGeneType
YER030W	YER030W	MissingGeneType
YER031C	YER031C	MissingGeneType
YER032W	YER032W	MissingGeneType
YER033C	YER033C	MissingGeneType
YER034W	YER034W	MissingGeneType
YER035W	YER035W	MissingGeneType
YER036C	YER036C	MissingGeneType
YER037W	YER037W	MissingGeneType
YER038C	YER038C	MissingGeneType
YER038W-A	YER038W-A	MissingGeneType
YER039C	YER039C	MissingGeneType
YER039C-A	YER039C-A	MissingGeneType
YER040W	YER040W	MissingGeneType
YER041W	YER041W	MissingGeneType
YER042W	YER042W	MissingGeneType
YER043C	YER043C	MissingGeneType
YER044C	YER044C	MissingGeneType
YER044C-A	YER044C-A	MissingGeneType
YER045C	YER045C	MissingGeneType
YER046W	YER046W	MissingGeneType
YER046W-A	YER046W-A	MissingGeneType
YER047C	YER047C	MissingGeneType
YER048C	YER048C	MissingGeneType
YER048W-A	YER048W-A	MissingGeneType
YER049W	YER049W	MissingGeneType
YER050C	YER050C	MissingGeneType
YER051W	YER051W	MissingGeneType
YER052C	YER052C	MissingGeneType
YER053C	YER053C	MissingGeneType
YER053C-A	YER053C-A	MissingGeneType
YER054C	YER054C	MissingGeneType
YER055C	YER055C	MissingGeneType
YER056C	YER056C	MissingGeneType
YER056C-A	YER056C-A	MissingGeneType
YER057C	YER057C	MissingGeneType
YER058W	YER058W	MissingGeneType
YER059W	YER059W	MissingGeneType
YER060W	YER060W	MissingGeneType
YER060W-A	YER060W-A	MissingGeneType
YER061C	YER061C	MissingGeneType
YER062C	YER062C	MissingGeneType
YER063W	YER063W	MissingGeneType
YER064C	YER064C	MissingGeneType
YER065C	YER065C	MissingGeneType
YER066W	YER066W	MissingGeneType
YER066C-A	YER066C-A	MissingGeneType
YER067W	YER067W	MissingGeneType
YER067C-A	YER067C-A	MissingGeneType
YER068W	YER068W	MissingGeneType
YER068C-A	YER068C-A	MissingGeneType
YER069W	YER069W	MissingGeneType
YER070W	YER070W	MissingGeneType
YER071C	YER071C	MissingGeneType
YER072W	YER072W	MissingGeneType
YER073W	YER073W	MissingGeneType
YER074W	YER074W	MissingGeneType
YER074W-A	YER074W-A	MissingGeneType
YER075C	YER075C	MissingGeneType
YER076C	YER076C	MissingGeneType
YER076W-A	YER076W-A	MissingGeneType
YER077C	YER077C	MissingGeneType
YER078C	YER078C	MissingGeneType
YER078W-A	YER078W-A	MissingGeneType
YER079W	YER079W	MissingGeneType
YER079C-A	YER079C-A	MissingGeneType
YER080W	YER080W	MissingGeneType
YER081W	YER081W	MissingGeneType
YER082C	YER082C	MissingGeneType
YER083C	YER083C	MissingGeneType
YER084W	YER084W	MissingGeneType
YER084W-A	YER084W-A	MissingGeneType
YER085C	YER085C	MissingGeneType
YER086W	YER086W	MissingGeneType
YER087W	YER087W	MissingGeneType
YER087C-A	YER087C-A	MissingGeneType
YER087C-B	YER087C-B	MissingGeneType
YER088C	YER088C	MissingGeneType
YER088C-A	YER088C-A	MissingGeneType
YER088W-B	YER088W-B	MissingGeneType
YER089C	YER089C	MissingGeneType
YER090W	YER090W	MissingGeneType
YER090C-A	YER090C-A	MissingGeneType
YER091C	YER091C	MissingGeneType
YER091C-A	YER091C-A	MissingGeneType
YER092W	YER092W	MissingGeneType
YER093C	YER093C	MissingGeneType
YER093C-A	YER093C-A	MissingGeneType
YER094C	YER094C	MissingGeneType
YER095W	YER095W	MissingGeneType
YER096W	YER096W	MissingGeneType
YER097W	YER097W	MissingGeneType
YER098W	YER098W	MissingGeneType
YER099C	YER099C	MissingGeneType
YER100W	YER100W	MissingGeneType
YER101C	YER101C	MissingGeneType
YER102W	YER102W	MissingGeneType
YER103W	YER103W	MissingGeneType
YER104W	YER104W	MissingGeneType
YER105C	YER105C	MissingGeneType
YER106W	YER106W	MissingGeneType
YER107C	YER107C	MissingGeneType
YER107W-A	YER107W-A	MissingGeneType
YER110C	YER110C	MissingGeneType
YER111C	YER111C	MissingGeneType
YER112W	YER112W	MissingGeneType
YER113C	YER113C	MissingGeneType
YER114C	YER114C	MissingGeneType
YER115C	YER115C	MissingGeneType
YER116C	YER116C	MissingGeneType
YER117W	YER117W	MissingGeneType
YER118C	YER118C	MissingGeneType
YER119C	YER119C	MissingGeneType
YER119C-A	YER119C-A	MissingGeneType
YER120W	YER120W	MissingGeneType
YER121W	YER121W	MissingGeneType
YER122C	YER122C	MissingGeneType
YER123W	YER123W	MissingGeneType
YER124C	YER124C	MissingGeneType
YER125W	YER125W	MissingGeneType
YER126C	YER126C	MissingGeneType
YER127W	YER127W	MissingGeneType
YER128W	YER128W	MissingGeneType
YER129W	YER129W	MissingGeneType
YER130C	YER130C	MissingGeneType
YER131W	YER131W	MissingGeneType
YER132C	YER132C	MissingGeneType
YER133W	YER133W	MissingGeneType
YER133W-A	YER133W-A	MissingGeneType
YER134C	YER134C	MissingGeneType
YER135C	YER135C	MissingGeneType
YER136W	YER136W	MissingGeneType
YER137C	YER137C	MissingGeneType
YER137W-A	YER137W-A	MissingGeneType
YER138W-A	YER138W-A	MissingGeneType
YER139C	YER139C	MissingGeneType
YER140W	YER140W	MissingGeneType
YER141W	YER141W	MissingGeneType
YER142C	YER142C	MissingGeneType
YER143W	YER143W	MissingGeneType
YER144C	YER144C	MissingGeneType
YER145C	YER145C	MissingGeneType
YER145C-A	YER145C-A	MissingGeneType
YER146W	YER146W	MissingGeneType
YER147C	YER147C	MissingGeneType
YER147C-A	YER147C-A	MissingGeneType
YER148W	YER148W	MissingGeneType
YER148W-A	YER148W-A	MissingGeneType
YER149C	YER149C	MissingGeneType
YER150W	YER150W	MissingGeneType
YER151C	YER151C	MissingGeneType
YER152C	YER152C	MissingGeneType
YER152W-A	YER152W-A	MissingGeneType
YER153C	YER153C	MissingGeneType
YER154W	YER154W	MissingGeneType
YER155C	YER155C	MissingGeneType
YER156C	YER156C	MissingGeneType
YER157W	YER157W	MissingGeneType
YER158C	YER158C	MissingGeneType
YER158W-A	YER158W-A	MissingGeneType
YER159C	YER159C	MissingGeneType
YER161C	YER161C	MissingGeneType
YER162C	YER162C	MissingGeneType
YER163C	YER163C	MissingGeneType
YER164W	YER164W	MissingGeneType
YER165W	YER165W	MissingGeneType
YER165C-A	YER165C-A	MissingGeneType
YER166W	YER166W	MissingGeneType
YER167W	YER167W	MissingGeneType
YER168C	YER168C	MissingGeneType
YER169W	YER169W	MissingGeneType
YER170W	YER170W	MissingGeneType
YER171W	YER171W	MissingGeneType
YER172C	YER172C	MissingGeneType
YER172C-A	YER172C-A	MissingGeneType
YER173W	YER173W	MissingGeneType
YER174C	YER174C	MissingGeneType
YER175C	YER175C	MissingGeneType
YER175W-A	YER175W-A	MissingGeneType
YER176W	YER176W	MissingGeneType
YER177W	YER177W	MissingGeneType
YER178W	YER178W	MissingGeneType
YER179W	YER179W	MissingGeneType
YER180C	YER180C	MissingGeneType
YER180C-A	YER180C-A	MissingGeneType
YER181C	YER181C	MissingGeneType
YER182W	YER182W	MissingGeneType
YER183C	YER183C	MissingGeneType
YER184C	YER184C	MissingGeneType
YER185W	YER185W	MissingGeneType
YER186C	YER186C	MissingGeneType
YER187W	YER187W	MissingGeneType
YER188W	YER188W	MissingGeneType
YER188C-A	YER188C-A	MissingGeneType
YER189W	YER189W	MissingGeneType
YER190W	YER190W	MissingGeneType
YER190C-A	YER190C-A	MissingGeneType
YER190C-B	YER190C-B	MissingGeneType
YFL068W	YFL068W	MissingGeneType
YFL067W	YFL067W	MissingGeneType
YFL066C	YFL066C	MissingGeneType
YFL065C	YFL065C	MissingGeneType
YFL064C	YFL064C	MissingGeneType
YFL063W	YFL063W	MissingGeneType
YFL062W	YFL062W	MissingGeneType
YFL061W	YFL061W	MissingGeneType
YFL060C	YFL060C	MissingGeneType
YFL059W	YFL059W	MissingGeneType
YFL058W	YFL058W	MissingGeneType
YFL055W	YFL055W	MissingGeneType
YFL054C	YFL054C	MissingGeneType
YFL053W	YFL053W	MissingGeneType
YFL052W	YFL052W	MissingGeneType
YFL051C	YFL051C	MissingGeneType
YFL050C	YFL050C	MissingGeneType
YFL049W	YFL049W	MissingGeneType
YFL048C	YFL048C	MissingGeneType
YFL047W	YFL047W	MissingGeneType
YFL046W	YFL046W	MissingGeneType
YFL045C	YFL045C	MissingGeneType
YFL044C	YFL044C	MissingGeneType
YFL042C	YFL042C	MissingGeneType
YFL041W-A	YFL041W-A	MissingGeneType
YFL041W	YFL041W	MissingGeneType
YFL040W	YFL040W	MissingGeneType
YFL039C	YFL039C	MissingGeneType
YFL038C	YFL038C	MissingGeneType
YFL037W	YFL037W	MissingGeneType
YFL036W	YFL036W	MissingGeneType
YFL034C-B	YFL034C-B	MissingGeneType
YFL034C-A	YFL034C-A	MissingGeneType
YFL034W	YFL034W	MissingGeneType
YFL033C	YFL033C	MissingGeneType
YFL032W	YFL032W	MissingGeneType
YFL031W	YFL031W	MissingGeneType
YFL031C-A	YFL031C-A	MissingGeneType
YFL030W	YFL030W	MissingGeneType
YFL029C	YFL029C	MissingGeneType
YFL028C	YFL028C	MissingGeneType
YFL027C	YFL027C	MissingGeneType
YFL026W	YFL026W	MissingGeneType
YFL025C	YFL025C	MissingGeneType
YFL024C	YFL024C	MissingGeneType
YFL023W	YFL023W	MissingGeneType
YFL022C	YFL022C	MissingGeneType
YFL021C-A	YFL021C-A	MissingGeneType
YFL021W	YFL021W	MissingGeneType
YFL020C	YFL020C	MissingGeneType
YFL019C	YFL019C	MissingGeneType
YFL018C	YFL018C	MissingGeneType
YFL017W-A	YFL017W-A	MissingGeneType
YFL017C	YFL017C	MissingGeneType
YFL016C	YFL016C	MissingGeneType
YFL015W-A	YFL015W-A	MissingGeneType
YFL015C	YFL015C	MissingGeneType
YFL014W	YFL014W	MissingGeneType
YFL013W-A	YFL013W-A	MissingGeneType
YFL013C	YFL013C	MissingGeneType
YFL012W-A	YFL012W-A	MissingGeneType
YFL012W	YFL012W	MissingGeneType
YFL011W	YFL011W	MissingGeneType
YFL010W-A	YFL010W-A	MissingGeneType
YFL010C	YFL010C	MissingGeneType
YFL009W	YFL009W	MissingGeneType
YFL008W	YFL008W	MissingGeneType
YFL007W	YFL007W	MissingGeneType
YFL005W	YFL005W	MissingGeneType
YFL004W	YFL004W	MissingGeneType
YFL003C	YFL003C	MissingGeneType
YFL002C	YFL002C	MissingGeneType
YFL001W	YFL001W	MissingGeneType
YFR001W	YFR001W	MissingGeneType
YFR002W	YFR002W	MissingGeneType
YFR003C	YFR003C	MissingGeneType
YFR004W	YFR004W	MissingGeneType
YFR005C	YFR005C	MissingGeneType
YFR006W	YFR006W	MissingGeneType
YFR007W	YFR007W	MissingGeneType
YFR008W	YFR008W	MissingGeneType
YFR009W	YFR009W	MissingGeneType
YFR009W-A	YFR009W-A	MissingGeneType
YFR010W	YFR010W	MissingGeneType
YFR010W-A	YFR010W-A	MissingGeneType
YFR011C	YFR011C	MissingGeneType
YFR012W	YFR012W	MissingGeneType
YFR012W-A	YFR012W-A	MissingGeneType
YFR013W	YFR013W	MissingGeneType
YFR014C	YFR014C	MissingGeneType
YFR015C	YFR015C	MissingGeneType
YFR016C	YFR016C	MissingGeneType
YFR017C	YFR017C	MissingGeneType
YFR018C	YFR018C	MissingGeneType
YFR019W	YFR019W	MissingGeneType
YFR020W	YFR020W	MissingGeneType
YFR021W	YFR021W	MissingGeneType
YFR022W	YFR022W	MissingGeneType
YFR023W	YFR023W	MissingGeneType
YFR024C-A	YFR024C-A	MissingGeneType
YFR025C	YFR025C	MissingGeneType
YFR026C	YFR026C	MissingGeneType
YFR027W	YFR027W	MissingGeneType
YFR028C	YFR028C	MissingGeneType
YFR029W	YFR029W	MissingGeneType
YFR030W	YFR030W	MissingGeneType
YFR031C	YFR031C	MissingGeneType
YFR031C-A	YFR031C-A	MissingGeneType
YFR032C	YFR032C	MissingGeneType
YFR032C-A	YFR032C-A	MissingGeneType
YFR032C-B	YFR032C-B	MissingGeneType
YFR033C	YFR033C	MissingGeneType
YFR034C	YFR034C	MissingGeneType
YFR034W-A	YFR034W-A	MissingGeneType
YFR035C	YFR035C	MissingGeneType
YFR036W	YFR036W	MissingGeneType
YFR036W-A	YFR036W-A	MissingGeneType
YFR037C	YFR037C	MissingGeneType
YFR038W	YFR038W	MissingGeneType
YFR039C	YFR039C	MissingGeneType
YFR040W	YFR040W	MissingGeneType
YFR041C	YFR041C	MissingGeneType
YFR042W	YFR042W	MissingGeneType
YFR043C	YFR043C	MissingGeneType
YFR044C	YFR044C	MissingGeneType
YFR045W	YFR045W	MissingGeneType
YFR046C	YFR046C	MissingGeneType
YFR047C	YFR047C	MissingGeneType
YFR048W	YFR048W	MissingGeneType
YFR049W	YFR049W	MissingGeneType
YFR050C	YFR050C	MissingGeneType
YFR051C	YFR051C	MissingGeneType
YFR052W	YFR052W	MissingGeneType
YFR052C-A	YFR052C-A	MissingGeneType
YFR053C	YFR053C	MissingGeneType
YFR054C	YFR054C	MissingGeneType
YFR056C	YFR056C	MissingGeneType
YFR055W	YFR055W	MissingGeneType
YFR057W	YFR057W	MissingGeneType
YGL263W	YGL263W	MissingGeneType
YGL262W	YGL262W	MissingGeneType
YGL261C	YGL261C	MissingGeneType
YGL260W	YGL260W	MissingGeneType
YGL259W	YGL259W	MissingGeneType
YGL258W-A	YGL258W-A	MissingGeneType
YGL258W	YGL258W	MissingGeneType
YGL257C	YGL257C	MissingGeneType
YGL256W	YGL256W	MissingGeneType
YGL255W	YGL255W	MissingGeneType
YGL254W	YGL254W	MissingGeneType
YGL253W	YGL253W	MissingGeneType
YGL252C	YGL252C	MissingGeneType
YGL251C	YGL251C	MissingGeneType
YGL250W	YGL250W	MissingGeneType
YGL249W	YGL249W	MissingGeneType
YGL248W	YGL248W	MissingGeneType
YGL247W	YGL247W	MissingGeneType
YGL246C	YGL246C	MissingGeneType
YGL245W	YGL245W	MissingGeneType
YGL244W	YGL244W	MissingGeneType
YGL243W	YGL243W	MissingGeneType
YGL242C	YGL242C	MissingGeneType
YGL241W	YGL241W	MissingGeneType
YGL240W	YGL240W	MissingGeneType
YGL239C	YGL239C	MissingGeneType
YGL238W	YGL238W	MissingGeneType
YGL237C	YGL237C	MissingGeneType
YGL236C	YGL236C	MissingGeneType
YGL235W	YGL235W	MissingGeneType
YGL234W	YGL234W	MissingGeneType
YGL233W	YGL233W	MissingGeneType
YGL232W	YGL232W	MissingGeneType
YGL231C	YGL231C	MissingGeneType
YGL230C	YGL230C	MissingGeneType
YGL229C	YGL229C	MissingGeneType
YGL228W	YGL228W	MissingGeneType
YGL227W	YGL227W	MissingGeneType
YGL226C-A	YGL226C-A	MissingGeneType
YGL226W	YGL226W	MissingGeneType
YGL225W	YGL225W	MissingGeneType
YGL224C	YGL224C	MissingGeneType
YGL223C	YGL223C	MissingGeneType
YGL222C	YGL222C	MissingGeneType
YGL221C	YGL221C	MissingGeneType
YGL220W	YGL220W	MissingGeneType
YGL219C	YGL219C	MissingGeneType
YGL218W	YGL218W	MissingGeneType
YGL217C	YGL217C	MissingGeneType
YGL216W	YGL216W	MissingGeneType
YGL215W	YGL215W	MissingGeneType
YGL214W	YGL214W	MissingGeneType
YGL213C	YGL213C	MissingGeneType
YGL212W	YGL212W	MissingGeneType
YGL211W	YGL211W	MissingGeneType
YGL210W	YGL210W	MissingGeneType
YGL209W	YGL209W	MissingGeneType
YGL208W	YGL208W	MissingGeneType
YGL207W	YGL207W	MissingGeneType
YGL206C	YGL206C	MissingGeneType
YGL205W	YGL205W	MissingGeneType
YGL204C	YGL204C	MissingGeneType
YGL203C	YGL203C	MissingGeneType
YGL202W	YGL202W	MissingGeneType
YGL201C	YGL201C	MissingGeneType
YGL200C	YGL200C	MissingGeneType
YGL199C	YGL199C	MissingGeneType
YGL198W	YGL198W	MissingGeneType
YGL197W	YGL197W	MissingGeneType
YGL196W	YGL196W	MissingGeneType
YGL195W	YGL195W	MissingGeneType
YGL194C-A	YGL194C-A	MissingGeneType
YGL194C	YGL194C	MissingGeneType
YGL193C	YGL193C	MissingGeneType
YGL192W	YGL192W	MissingGeneType
YGL191W	YGL191W	MissingGeneType
YGL190C	YGL190C	MissingGeneType
YGL189C	YGL189C	MissingGeneType
YGL188C-A	YGL188C-A	MissingGeneType
YGL188C	YGL188C	MissingGeneType
YGL187C	YGL187C	MissingGeneType
YGL186C	YGL186C	MissingGeneType
YGL185C	YGL185C	MissingGeneType
YGL184C	YGL184C	MissingGeneType
YGL183C	YGL183C	MissingGeneType
YGL182C	YGL182C	MissingGeneType
YGL181W	YGL181W	MissingGeneType
YGL180W	YGL180W	MissingGeneType
YGL179C	YGL179C	MissingGeneType
YGL178W	YGL178W	MissingGeneType
YGL177W	YGL177W	MissingGeneType
YGL176C	YGL176C	MissingGeneType
YGL175C	YGL175C	MissingGeneType
YGL174W	YGL174W	MissingGeneType
YGL173C	YGL173C	MissingGeneType
YGL172W	YGL172W	MissingGeneType
YGL171W	YGL171W	MissingGeneType
YGL170C	YGL170C	MissingGeneType
YGL169W	YGL169W	MissingGeneType
YGL168W	YGL168W	MissingGeneType
YGL167C	YGL167C	MissingGeneType
YGL166W	YGL166W	MissingGeneType
YGL165C	YGL165C	MissingGeneType
YGL164C	YGL164C	MissingGeneType
YGL163C	YGL163C	MissingGeneType
YGL162W	YGL162W	MissingGeneType
YGL161C	YGL161C	MissingGeneType
YGL160W	YGL160W	MissingGeneType
YGL159W	YGL159W	MissingGeneType
YGL158W	YGL158W	MissingGeneType
YGL157W	YGL157W	MissingGeneType
YGL156W	YGL156W	MissingGeneType
YGL155W	YGL155W	MissingGeneType
YGL154C	YGL154C	MissingGeneType
YGL153W	YGL153W	MissingGeneType
YGL152C	YGL152C	MissingGeneType
YGL151W	YGL151W	MissingGeneType
YGL150C	YGL150C	MissingGeneType
YGL149W	YGL149W	MissingGeneType
YGL148W	YGL148W	MissingGeneType
YGL147C	YGL147C	MissingGeneType
YGL146C	YGL146C	MissingGeneType
YGL145W	YGL145W	MissingGeneType
YGL144C	YGL144C	MissingGeneType
YGL143C	YGL143C	MissingGeneType
YGL142C	YGL142C	MissingGeneType
YGL141W	YGL141W	MissingGeneType
YGL140C	YGL140C	MissingGeneType
YGL139W	YGL139W	MissingGeneType
YGL138C	YGL138C	MissingGeneType
YGL137W	YGL137W	MissingGeneType
YGL136C	YGL136C	MissingGeneType
YGL135W	YGL135W	MissingGeneType
YGL134W	YGL134W	MissingGeneType
YGL133W	YGL133W	MissingGeneType
YGL132W	YGL132W	MissingGeneType
YGL131C	YGL131C	MissingGeneType
YGL130W	YGL130W	MissingGeneType
YGL129C	YGL129C	MissingGeneType
YGL128C	YGL128C	MissingGeneType
YGL127C	YGL127C	MissingGeneType
YGL126W	YGL126W	MissingGeneType
YGL125W	YGL125W	MissingGeneType
YGL124C	YGL124C	MissingGeneType
YGL123W	YGL123W	MissingGeneType
YGL123C-A	YGL123C-A	MissingGeneType
YGL122C	YGL122C	MissingGeneType
YGL121C	YGL121C	MissingGeneType
YGL120C	YGL120C	MissingGeneType
YGL119W	YGL119W	MissingGeneType
YGL118C	YGL118C	MissingGeneType
YGL117W	YGL117W	MissingGeneType
YGL116W	YGL116W	MissingGeneType
YGL115W	YGL115W	MissingGeneType
YGL114W	YGL114W	MissingGeneType
YGL113W	YGL113W	MissingGeneType
YGL112C	YGL112C	MissingGeneType
YGL111W	YGL111W	MissingGeneType
YGL110C	YGL110C	MissingGeneType
YGL109W	YGL109W	MissingGeneType
YGL108C	YGL108C	MissingGeneType
YGL107C	YGL107C	MissingGeneType
YGL106W	YGL106W	MissingGeneType
YGL105W	YGL105W	MissingGeneType
YGL104C	YGL104C	MissingGeneType
YGL103W	YGL103W	MissingGeneType
YGL102C	YGL102C	MissingGeneType
YGL101W	YGL101W	MissingGeneType
YGL100W	YGL100W	MissingGeneType
YGL099W	YGL099W	MissingGeneType
YGL098W	YGL098W	MissingGeneType
YGL097W	YGL097W	MissingGeneType
YGL096W	YGL096W	MissingGeneType
YGL095C	YGL095C	MissingGeneType
YGL094C	YGL094C	MissingGeneType
YGL093W	YGL093W	MissingGeneType
YGL092W	YGL092W	MissingGeneType
YGL091C	YGL091C	MissingGeneType
YGL090W	YGL090W	MissingGeneType
YGL089C	YGL089C	MissingGeneType
YGL088W	YGL088W	MissingGeneType
YGL087C	YGL087C	MissingGeneType
YGL086W	YGL086W	MissingGeneType
YGL085W	YGL085W	MissingGeneType
YGL084C	YGL084C	MissingGeneType
YGL083W	YGL083W	MissingGeneType
YGL082W	YGL082W	MissingGeneType
YGL081W	YGL081W	MissingGeneType
YGL080W	YGL080W	MissingGeneType
YGL079W	YGL079W	MissingGeneType
YGL078C	YGL078C	MissingGeneType
YGL077C	YGL077C	MissingGeneType
YGL076C	YGL076C	MissingGeneType
YGL075C	YGL075C	MissingGeneType
YGL074C	YGL074C	MissingGeneType
YGL073W	YGL073W	MissingGeneType
YGL072C	YGL072C	MissingGeneType
YGL071W	YGL071W	MissingGeneType
YGL070C	YGL070C	MissingGeneType
YGL069C	YGL069C	MissingGeneType
YGL068W	YGL068W	MissingGeneType
YGL067W	YGL067W	MissingGeneType
YGL066W	YGL066W	MissingGeneType
YGL065C	YGL065C	MissingGeneType
YGL064C	YGL064C	MissingGeneType
YGL063W	YGL063W	MissingGeneType
YGL063C-A	YGL063C-A	MissingGeneType
YGL062W	YGL062W	MissingGeneType
YGL061C	YGL061C	MissingGeneType
YGL060W	YGL060W	MissingGeneType
YGL059W	YGL059W	MissingGeneType
YGL058W	YGL058W	MissingGeneType
YGL057C	YGL057C	MissingGeneType
YGL056C	YGL056C	MissingGeneType
YGL055W	YGL055W	MissingGeneType
YGL054C	YGL054C	MissingGeneType
YGL053W	YGL053W	MissingGeneType
YGL052W	YGL052W	MissingGeneType
YGL051W	YGL051W	MissingGeneType
YGL050W	YGL050W	MissingGeneType
YGL049C	YGL049C	MissingGeneType
YGL048C	YGL048C	MissingGeneType
YGL047W	YGL047W	MissingGeneType
YGL045W	YGL045W	MissingGeneType
YGL044C	YGL044C	MissingGeneType
YGL043W	YGL043W	MissingGeneType
YGL042C	YGL042C	MissingGeneType
YGL041C-B	YGL041C-B	MissingGeneType
YGL041W-A	YGL041W-A	MissingGeneType
YGL041C	YGL041C	MissingGeneType
YGL040C	YGL040C	MissingGeneType
YGL039W	YGL039W	MissingGeneType
YGL038C	YGL038C	MissingGeneType
YGL037C	YGL037C	MissingGeneType
YGL036W	YGL036W	MissingGeneType
YGL035C	YGL035C	MissingGeneType
YGL034C	YGL034C	MissingGeneType
YGL033W	YGL033W	MissingGeneType
YGL032C	YGL032C	MissingGeneType
YGL031C	YGL031C	MissingGeneType
YGL030W	YGL030W	MissingGeneType
YGL029W	YGL029W	MissingGeneType
YGL028C	YGL028C	MissingGeneType
YGL027C	YGL027C	MissingGeneType
YGL026C	YGL026C	MissingGeneType
YGL025C	YGL025C	MissingGeneType
YGL024W	YGL024W	MissingGeneType
YGL023C	YGL023C	MissingGeneType
